row_id,tgas_source_id,name,ra,dec,parallax,distance,G,J,rave_obs_id,rv,erv,group_id,group_size
8276,2903002961263232384,TYC 7057-800-1,87.328009,-31.091159,5.2780,190.941,9.002,8.493,,,,3995,2
8277,5239801689564803072,TYC 8965-56-1,161.391292,-64.703788,6.8025,147.963,8.105,7.813,,,,5,59
8278,2421483045153415040,HIP 524,1.583454,-12.017164,8.0387,125.933,8.612,7.875,,,,3949,2
8279,5239809557944885888,TYC 8965-471-1,161.541052,-64.595535,6.7097,149.934,7.844,7.628,,,,5,59
8280,985019000940136960,TYC 3787-398-1,116.758527,54.948428,4.7906,211.482,11.747,10.687,,,,3996,2
8281,5239843196128730368,TYC 8965-688-1,161.787924,-64.264649,6.8972,146.014,7.841,7.541,,,,5,59
8282,5239849896277704960,TYC 8965-308-1,161.561629,-64.049419,6.6590,151.736,10.484,9.498,,,,5,59
8283,5239858726733859968,TYC 8965-602-1,160.872679,-64.068433,6.7353,149.497,7.605,7.479,,,,5,59
8284,5239869103371472000,HIP 52293,160.276561,-64.474335,6.8101,148.079,6.740,6.784,,,,5,59
8285,5239883946781824256,HIP 52328,160.396230,-64.106349,6.6343,151.692,7.183,7.144,,,,5,59
8286,5239891677722958976,TYC 8965-25-1,159.573436,-64.135073,6.7354,149.529,10.393,9.453,20050221_1049m63_028,14.15,1.56,5,59
8287,5239895629092870144,HIP 52160,159.844969,-64.111746,6.8904,146.153,6.354,6.431,,,,5,59
8288,5094883892360399488,TYC 5885-673-1,58.895768,-19.483009,16.5998,60.312,9.426,8.310,20071015_0357m19_117,-13.86,0.99,3802,2
8289,4599917670597411968,TYC 2605-1151-1,261.761224,30.598781,3.8273,265.987,11.831,10.784,,,,3997,2
8290,1125456666217981312,TYC 4541-2307-1,135.490554,76.456596,2.7304,380.503,10.420,9.651,,,,3978,2
8291,6516320258322872960,HIP 113185,343.797031,-46.679337,7.6013,133.679,7.155,5.685,,,,3998,2
8292,5239926827735288960,TYC 8965-390-1,159.853925,-63.778052,6.7547,149.021,8.222,7.802,,,,5,59
8293,437954928957916672,HIP 13500,43.469545,49.363995,8.5045,119.478,8.593,7.715,,,,3993,2
8294,1681516942341197056,TYC 4393-14-1,180.622808,67.548642,3.4153,301.477,11.339,10.389,,,,3999,2
8295,4599983744375462656,HIP 85373,261.670787,31.059761,14.2184,70.402,9.424,8.287,,,,4000,2
8296,4599984637728659584,HIP 85378,261.678231,31.077505,14.2278,70.374,8.292,7.318,,,,4000,2
8297,6365771106158125824,TYC 9458-473-1,285.115428,-76.271748,2.7281,377.865,9.615,8.866,20040803_1929m76b_043,-18.85,1.99,1148,2
8298,6055587090576658688,TYC 8988-807-1,191.719045,-61.419760,7.2037,139.764,9.776,8.855,,,,171,3
8299,985263470477836928,HIP 37086,114.313265,53.840589,4.9259,205.070,6.995,5.556,,,,3996,2
8300,5553110654636730496,TYC 8109-1577-1,92.282396,-49.888297,52.4327,19.075,10.012,7.823,20040103_0601m51_086,32.93,1.73,884,2
8301,2729441339967098496,TYC 1154-1013-1,338.270670,11.092646,10.3854,96.950,9.988,8.984,,,,4001,2
8302,4600106236842678656,TYC 2605-696-1,261.808871,31.504358,3.9117,260.154,9.260,8.438,,,,3997,2
8303,1125663718001665280,TYC 4541-956-1,134.286844,76.723779,6.5959,152.258,10.909,9.912,,,,3637,2
8304,5362309687450364800,TYC 8204-2360-1,166.158489,-48.491257,7.1459,140.990,11.329,10.162,,,,433,2
8305,6013074507847820672,HIP 77038,235.948410,-35.475135,6.7746,149.505,9.016,8.223,,,,18,14
8306,2961835251486234752,HIP 25212,80.903909,-22.307073,7.0519,142.643,10.125,9.242,20090206_0531m21_031,-9.28,1.05,4002,2
8307,2961835629442816384,HIP 25218,80.908971,-22.308244,7.5210,134.002,7.425,7.120,,,,4002,2
8308,5726837855513729280,HIP 40237,123.279320,-12.719428,8.5374,117.830,7.642,7.315,,,,73,4
8309,5291550169966318720,TYC 8578-1632-1,120.518695,-58.726416,8.7712,114.320,10.600,9.520,,,,32,8
8310,5717419919944114048,TYC 5985-2749-1,117.838675,-18.684569,8.1108,123.917,10.438,9.421,,,,2648,2
8311,2903254130950766464,HIP 27976,88.748057,-30.305738,5.3612,188.706,7.841,7.737,,,,3994,2
8312,1681932351577264384,TYC 4393-365-1,181.085872,68.276463,3.3645,308.768,12.187,11.023,,,,3999,2
8313,266487464994921600,TYC 3748-556-1,80.874431,54.069205,10.8450,92.385,9.121,8.086,,,,3935,2
8314,5822128989238177664,TYC 9035-1661-1,238.751428,-66.968731,3.1850,324.013,10.566,9.791,,,,4003,2
8315,752156800547223680,TYC 2513-324-1,155.025796,33.498968,11.4261,87.709,8.558,7.649,,,,1991,2
8316,6084367013588775680,TYC 8258-1531-1,194.113646,-51.031249,2.6622,399.849,11.789,10.929,,,,4004,2
8317,6084367219747205632,TYC 8258-781-1,194.115780,-51.022865,2.5846,408.306,8.748,7.354,,,,4004,2
8318,5858152185620231808,HIP 62488,192.078552,-67.131782,9.1396,109.883,8.596,7.842,,,,3,114
8319,5858152185620231936,HIP 62482,192.069060,-67.131267,9.5638,104.905,7.584,7.241,,,,3,114
8320,3539690047093608448,HIP 54914,168.676342,-20.655634,4.8129,210.058,8.318,6.910,,,,3620,2
8321,6013338940393840512,HIP 76875,235.471633,-34.888985,8.9219,112.476,8.261,7.606,,,,25,10
8322,5423006165278113536,HIP 46630,142.637955,-45.570455,7.3234,137.772,6.176,4.924,,,,2031,2
8323,6084406389850106880,HIP 63364,194.752762,-50.564090,4.6582,228.829,9.115,8.142,,,,4005,2
8324,985556352888041600,TYC 3785-1640-1,113.277391,54.578526,5.0536,199.906,9.800,8.996,,,,16,18
8325,6658166879035975040,HIP 94748,289.195381,-49.983335,7.0635,142.213,10.495,9.587,,,,3674,2
8326,2108867562682362496,HIP 89668,274.473302,37.979716,10.3806,96.532,8.347,7.053,,,,4006,2
8327,3539789278018552832,TYC 6087-1542-1,168.487375,-19.923796,8.0513,125.149,9.111,8.348,,,,97,4
8328,2730059849617869056,TYC 1154-141-1,338.246492,11.983273,10.1147,99.386,9.445,8.507,,,,4001,2
8329,3539823946994562816,HIP 54960,168.823047,-19.637506,8.8097,116.710,6.895,6.729,,,,97,4
8330,1125971340738999808,HIP 48893,149.593718,72.879363,7.5313,135.341,5.507,4.263,,,,2435,2
8331,5660386671263233280,TYC 6603-1536-1,148.111794,-23.768152,4.9707,204.289,8.551,7.582,,,,4007,2
8332,6013542624919563904,HIP 75683,231.926256,-36.237058,6.5514,153.440,9.336,8.608,,,,18,14
8333,266722245085235968,HIP 25189,80.833980,54.798070,28.8123,34.745,9.028,7.537,,,,3745,2
8334,5362451661887589760,TYC 8203-828-1,164.470156,-48.419676,8.4021,120.075,11.476,10.099,20100502_1050m50_086,4.96,1.58,2333,2
8335,5334851549208878976,HIP 57521,176.840746,-61.933684,5.3598,187.843,9.120,8.151,,,,928,2
8336,4890622806905303936,HIP 19501,62.671873,-25.426577,14.7969,67.663,7.712,6.957,,,,3924,2
8337,2108939683773188608,TYC 3103-1759-1,273.911720,38.330953,11.4325,87.631,9.693,8.667,,,,3695,2
8338,2176106959329204224,HIP 105064,319.258820,53.997857,7.9918,126.110,6.130,5.936,,,,4008,2
8339,2903498188172867456,TYC 7057-75-1,87.647348,-30.026664,5.1536,196.545,10.347,9.564,,,,3995,2
8340,3399694316770173696,TYC 1307-254-1,87.617659,20.016676,6.0901,165.393,11.308,10.188,,,,4009,2
8341,3399697134268720512,TYC 1307-1436-1,87.597516,20.004999,6.1039,164.824,9.863,9.012,,,,4009,2
8342,1820443088368257536,TYC 1620-2999-1,299.552492,17.129915,3.4903,293.002,8.376,6.740,,,,4010,2
8343,5505975415786833408,TYC 8128-923-1,111.163758,-49.765328,6.4686,155.537,8.952,8.318,,,,61,5
8344,3853911744254655616,HIP 48165,147.262156,7.818746,23.5869,42.491,9.414,7.955,,,,4011,2
8345,6013755552218233216,TYC 7325-928-1,231.694782,-35.780644,6.8206,148.701,7.646,7.452,,,,18,14
8346,4600432619996317312,TYC 2606-591-1,264.242326,30.162967,8.6319,116.182,10.511,9.010,,,,3897,2
8347,3166113619889787392,TYC 771-437-1,109.584074,12.654721,8.4410,119.068,11.359,9.988,,,,2947,2
8348,1682625146981993472,TYC 4394-1404-1,187.793102,68.870318,6.8781,148.544,10.863,9.824,,,,3970,2
8349,5822241586100065536,TYC 9035-3627-1,239.916395,-66.671632,3.0691,333.161,10.737,9.872,,,,4003,2
8350,3540184415009733888,TYC 6651-1198-1,173.447541,-23.452958,4.6588,219.448,7.556,5.933,,,,3887,2
8351,166634972920086016,TYC 1821-1141-1,59.084729,27.395668,7.5551,133.399,9.158,8.299,,,,4012,2
8352,5660988928757635584,TYC 6057-261-1,148.654318,-22.409609,4.9551,211.392,9.656,8.586,,,,4007,2
8353,985966333285898368,TYC 3786-621-1,115.925669,56.064898,4.0065,253.732,11.328,10.424,,,,4013,2
8354,6013930099691238272,TYC 7321-36-1,231.580983,-35.106629,8.1730,122.859,9.936,9.027,,,,3918,2
8355,70506870326054656,TYC 1808-559-1,57.588887,27.144183,8.2488,121.638,11.088,9.836,,,,0,151
8356,5553575129580516864,HIP 29608,93.589531,-49.112526,7.7503,130.704,9.222,8.288,,,,3886,2
8357,1682733139639847808,HIP 61896,190.260739,68.508502,4.1106,246.580,11.328,10.483,,,,3742,2
8358,5553596844934024704,TYC 8110-676-1,93.665258,-48.791578,6.0291,167.025,8.757,8.026,,,,3888,2
8359,1208282189943508864,TYC 1487-629-1,230.429275,16.993319,6.0325,166.913,11.017,9.915,,,,3536,2
8360,2247021026914601344,TYC 4245-315-1,307.506678,67.435480,11.9227,84.022,9.067,8.110,,,,4014,2
8361,867850609478050560,TYC 1916-1484-1,116.381397,24.733613,6.9800,145.139,8.873,7.782,,,,2622,2
8362,3322477023900748800,TYC 717-983-1,91.164961,7.840145,3.6783,275.908,10.606,9.804,,,,4015,2
8363,99684163715707648,TYC 1221-2022-1,35.536988,21.271204,8.7639,114.610,11.357,10.017,,,,2638,2
8364,5891959866073136128,TYC 8686-776-1,214.508935,-57.827472,5.9329,170.142,8.894,8.026,,,,2587,2
8365,5891961824578225408,HIP 69779,214.238005,-57.854446,9.2608,108.321,7.378,6.765,,,,287,3
8366,5506101790904438656,TYC 8128-1946-1,112.091619,-49.143607,11.7306,85.392,9.568,8.505,,,,63,4
8367,5506101893983654528,HIP 36312,112.125098,-49.149501,11.6185,86.197,8.639,7.832,,,,63,4
8368,2903760559134996736,TYC 7057-1445-1,86.243038,-30.502617,4.9297,204.726,10.644,9.773,20050128_0535m29_127,22.56,0.96,4016,2
8369,2903760559135278080,TYC 7057-1444-1,86.247966,-30.506671,4.9418,204.055,9.275,8.457,,,,4016,2
8370,6191218343850365184,HIP 67349,207.057809,-24.257919,14.8562,67.400,9.864,8.631,,,,3748,2
8371,4600636373246296192,TYC 2606-1850-1,265.431060,31.628727,10.6664,93.968,9.812,8.527,,,,4017,2
8372,867930976906273792,TYC 1916-936-1,116.868605,24.775698,6.5087,154.551,9.479,8.476,,,,4018,2
8373,986143320298473344,HIP 36999,114.067221,56.380965,5.1746,196.146,8.239,8.006,,,,16,18
8374,4891121194911180160,TYC 6470-960-1,67.864939,-28.880538,11.5142,86.997,10.648,9.401,20051218_0441m29_049,-1.01,0.81,3929,2
8375,2223865140233648000,TYC 4462-2101-1,325.293442,69.174124,7.9848,126.824,9.440,8.614,,,,2486,2
8376,5240861412615531136,HIP 53992,165.687453,-63.494567,6.5838,152.837,9.107,8.377,,,,5,59
8377,267451736690854656,TYC 3752-14-1,80.118135,55.182186,16.8715,59.315,10.166,8.705,,,,4019,2
8378,3041621244036413440,TYC 5414-387-1,115.409061,-9.455468,5.7557,175.432,8.700,7.959,,,,3987,2
8379,5553736173672732160,TYC 8106-871-1,94.983252,-48.107216,5.3080,190.050,9.529,8.835,,,,4020,2
8380,986211902336851072,TYC 3790-1246-1,115.602377,56.788308,3.9993,256.635,8.463,8.090,,,,4013,2
8381,6084850145873100416,TYC 8250-1630-1,196.258912,-48.686720,5.6266,181.832,10.268,9.270,,,,3921,2
8382,5240380376282066816,HIP 54168,166.207904,-64.615690,6.9392,144.966,7.252,7.163,,,,5,59
8383,166918475123205376,HIP 18208,58.407748,28.148068,10.3042,97.265,7.592,6.322,,,,1960,2
8384,5607799297853730304,TYC 6535-3626-1,106.158493,-29.708910,12.4997,80.145,10.274,8.963,,,,4021,2
8385,5607799332211582080,TYC 6535-1985-1,106.159827,-29.706066,12.3393,81.176,9.187,8.119,,,,4021,2
8386,5333339548924440192,TYC 8976-3674-1,175.366735,-62.763243,3.3540,312.952,8.990,8.410,,,,283,3
8387,654204779962569216,TYC 792-1875-1,119.780987,13.905253,4.8134,210.815,11.528,10.530,,,,3672,2
8388,438412463231943808,TYC 3300-1712-1,40.199854,48.577949,5.8023,173.530,9.217,8.487,,,,4022,2
8389,2523158527506129664,HIP 3126,9.935513,-8.006233,4.9106,208.730,7.304,5.833,,,,1137,2
8390,5423366083534960128,TYC 7704-766-1,143.088871,-44.186075,6.1555,163.977,10.303,9.457,,,,22,11
8391,5096514742985248384,HIP 19601,63.001219,-17.274959,8.5148,118.645,6.090,4.926,,,,4023,2
8392,6486391861052482176,TYC 9129-1760-1,353.392137,-64.229924,5.9853,168.157,10.347,9.346,,,,3793,2
8393,5822353633207569664,TYC 9035-1196-1,238.350093,-66.483960,17.1085,58.497,10.681,8.944,,,,74,4
8394,6014590425141092608,HIP 77150,236.276436,-35.102034,7.2777,141.954,7.714,7.416,,,,8,47
8395,6191639834760711040,TYC 6718-154-1,203.222368,-24.676570,16.8568,59.727,11.360,9.547,20060420_1328m24_134,-19.60,2.19,3938,2
8396,6014626193628728064,HIP 77286,236.684140,-34.682563,8.0139,130.262,5.662,5.817,,,,8,47
8397,6695691080585702144,TYC 7463-1509-1,307.606215,-34.663307,5.3358,189.391,9.749,8.364,20070912_2041m36_055,11.07,0.85,916,2
8398,986357621986529920,TYC 3405-571-1,110.534114,52.288338,5.0297,201.416,9.533,8.926,,,,16,18
8399,6722938250039210880,TYC 7910-2277-1,278.245866,-41.793246,5.4329,186.393,11.576,10.419,,,,3836,2
8400,6014696837254861696,HIP 77157,236.303544,-34.291936,6.5107,154.903,9.629,7.573,,,,3908,2
8401,438462559731987712,TYC 3304-730-1,40.526853,49.123089,5.9605,168.909,10.884,9.846,,,,4022,2
8402,2521348044172352128,TYC 630-1262-1,32.753056,7.561041,2.4956,419.709,9.092,7.661,,,,1079,2
8403,1485280436341972992,HIP 69293,212.750838,38.593565,8.2694,121.349,8.944,8.048,,,,4024,2
8404,1909627087837393536,TYC 2751-2101-1,348.510005,30.923786,8.4498,119.244,11.350,10.008,,,,3307,2
8405,6193991174735267072,HIP 64303,197.692771,-24.179371,29.6930,33.711,7.651,6.460,,,,3680,2
8406,868237122174299776,HIP 37165,114.559919,24.360530,21.5653,46.427,6.277,5.630,,,,151,3
8407,2962701666647814784,TYC 5913-1088-1,77.651584,-21.595802,4.1584,245.755,11.176,10.181,,,,3600,2
8408,4190001147147177728,TYC 5728-1532-1,296.345815,-11.132031,4.3304,236.794,10.633,9.370,20100927_1950m08_012,-50.47,0.79,4025,2
8409,5292217126847775360,TYC 8910-945-1,112.715658,-60.980922,7.5431,133.154,10.671,9.593,,,,4026,2
8410,314607591383176704,TYC 2281-133-1,15.543564,33.581626,5.9478,170.960,9.623,8.815,,,,3684,2
8411,6242688579091617024,TYC 6213-85-1,243.195015,-22.225583,7.3652,136.436,10.660,8.881,,,,4,72
8412,5240527126723133824,TYC 8967-889-1,168.472047,-64.440255,3.2656,318.157,10.158,9.014,,,,3841,2
8413,267903223652685952,TYC 3756-374-1,80.673452,56.520901,10.0443,100.045,11.142,9.531,,,,3979,2
8414,5892277831097212672,TYC 8686-1042-1,214.714529,-56.981110,9.0407,111.264,8.473,7.642,,,,4027,2
8415,6015054968806895488,TYC 7331-1573-1,235.876962,-33.706027,9.0380,111.334,10.124,9.171,,,,4028,2
8416,2424640395872002304,TYC 5265-311-1,5.711946,-11.698544,7.6559,132.204,10.149,9.239,20030907_0030m11_043,-1.04,3.62,4029,2
8417,6192166844427720832,TYC 6715-155-1,206.052251,-22.728974,6.3583,158.470,10.656,9.623,,,,2469,2
8418,5892298653095677696,TYC 8686-1804-1,215.476166,-56.764200,5.3036,190.170,10.269,9.242,,,,3982,2
8419,6367044512422724736,TYC 9459-1826-1,290.288605,-76.183532,8.3359,120.339,11.280,10.035,20060522_1953m75_025,-24.89,0.76,3850,2
8420,5506467515960285568,TYC 8137-2596-1,114.989803,-47.882721,5.6201,180.160,10.044,9.326,,,,4030,2
8421,1485854450131214208,TYC 3038-814-1,213.950917,40.124451,7.7011,130.528,10.536,9.443,,,,4024,2
8422,1870085557325982080,TYC 2700-2922-1,313.657427,36.538644,4.7668,212.874,9.820,8.962,,,,3683,2
8423,6015102694481707392,HIP 77081,236.087622,-33.315387,7.9881,125.622,9.400,8.258,,,,8,47
8424,2904320932107529728,TYC 6502-1188-1,87.589374,-29.255713,8.6690,115.673,10.823,9.636,,,,4031,2
8425,986757328823155968,TYC 3781-98-1,110.143201,53.546988,4.7600,212.439,10.930,10.017,,,,16,18
8426,3323195520391515776,TYC 716-1924-1,89.630973,7.938714,3.7397,272.517,7.907,6.387,,,,4015,2
8427,1988801889361297920,TYC 3629-1051-1,342.391555,50.276153,5.8794,171.932,9.247,8.571,,,,3899,2
8428,6015150420157277952,TYC 7332-2514-1,237.684787,-33.663710,9.1085,110.881,8.459,7.798,,,,25,10
8429,167634532068962688,TYC 2357-1787-1,60.713231,30.448176,7.3173,137.277,11.286,9.796,,,,4012,2
8430,6751986075929495168,TYC 6902-504-1,296.351192,-29.039545,10.9557,91.506,11.124,9.759,,,,3945,2
8431,4190326980543906816,TYC 5729-524-1,297.604102,-11.225503,5.7029,185.256,10.945,9.794,,,,3991,2
8432,5240643984193422848,HIP 55188,169.491965,-64.042600,7.3802,136.103,7.839,7.528,,,,4032,2
8433,4190344057333863168,TYC 5729-972-1,297.269539,-10.994371,4.3183,237.968,11.523,10.310,,,,4025,2
8434,1938330526076878080,HIP 115470,350.871168,45.793208,37.8706,26.470,8.282,nan,,,,281,3
8435,1988833500320601856,HIP 112426,341.586470,50.209959,32.7313,30.561,7.608,6.466,,,,2315,2
8436,4747668943626314880,HIP 14257,45.960163,-51.409321,14.9789,66.849,8.071,7.241,,,,3692,2
8437,441497314904000256,TYC 3320-761-1,52.446202,49.153634,7.3400,136.967,8.458,7.945,,,,95,4
8438,3261638434195779200,HIP 16360,52.690969,-1.780855,9.8848,101.582,9.141,8.236,,,,2526,2
8439,4747692273888664064,HIP 14307,46.138684,-51.321801,18.3394,54.561,7.399,6.569,,,,3649,2
8440,1486194336663363584,HIP 71487,219.286598,35.929729,7.4904,140.588,7.109,6.788,,,,2800,2
8441,6015264666290637568,TYC 7332-699-1,238.382371,-33.313217,3.1490,327.581,11.177,10.159,,,,3981,2
8442,986919094471308288,TYC 3781-615-1,111.326211,53.810465,5.0842,198.954,10.000,9.291,,,,16,18
8443,1486248281453080832,TYC 2560-421-1,219.586416,36.540344,7.6885,130.486,10.755,9.230,,,,728,2
8444,6367270290263973120,TYC 9458-1022-1,289.327090,-75.630829,5.7651,174.622,9.815,8.758,20030610_1929m76_061,12.95,2.68,3990,2
8445,5892447293322041088,TYC 8687-1916-1,217.632437,-56.603543,2.0942,511.291,9.327,7.313,,,,4033,2
8446,2177054910152071424,TYC 3957-650-1,318.772528,55.557103,3.9307,263.375,10.927,10.010,,,,2550,2
8447,5423651235006125824,HIP 46024,140.795680,-44.964967,5.5810,180.743,7.950,7.784,,,,22,11
8448,986985546205883648,HIP 35868,110.923330,54.091545,4.6621,219.500,8.410,8.224,,,,16,18
8449,6487409905740289280,TYC 9126-1295-1,351.889619,-60.886518,5.8011,174.445,8.729,8.128,,,,123,3
8450,5097516844752114816,TYC 5883-933-1,61.825239,-16.822177,8.0132,125.418,9.320,8.334,,,,4023,2
8451,987034955508881152,TYC 3781-932-1,112.037924,54.219370,5.1115,198.014,9.876,9.185,,,,16,18
8452,6367357976314928384,TYC 9459-2084-1,290.573152,-75.103187,6.2179,162.684,11.487,10.339,20090719_1905m74_128,-19.54,1.32,3992,2
8453,6659307587987038208,TYC 8393-1787-1,294.787449,-48.299555,4.0646,250.653,9.467,8.425,,,,4034,2
8454,6085612451024340608,TYC 8249-2632-1,193.857670,-48.679091,4.5867,230.693,10.343,9.200,,,,4005,2
8455,5892536663006247680,TYC 8683-1567-1,217.207434,-55.959065,2.1029,505.407,11.879,10.690,,,,4033,2
8456,6242770836302870784,TYC 6213-201-1,243.585396,-22.136135,7.3398,137.202,7.661,7.052,,,,4,72
8457,987146006183295616,TYC 3781-7-1,110.101406,53.877944,5.1205,197.944,9.862,9.164,,,,16,18
8458,268413568847502208,HIP 26587,84.772597,56.359494,16.2170,61.758,6.918,6.225,,,,4019,2
8459,5423694528274411904,TYC 7690-1130-1,139.533142,-44.963782,3.1053,331.309,10.260,9.441,,,,3251,2
8460,1945270059354063744,TYC 4001-646-1,359.675859,53.387072,4.7057,215.085,7.244,5.730,,,,224,3
8461,5292697235472846848,TYC 8910-2214-1,113.493694,-60.217295,7.9183,126.693,10.410,9.419,,,,4026,2
8462,5517235411287603200,TYC 8142-2528-1,118.079436,-49.838114,5.7022,177.536,8.727,8.290,,,,3501,2
8463,6015450758635366784,HIP 77523,237.429528,-32.808382,4.6884,219.642,7.489,7.387,,,,4035,2
8464,4748424376834078080,TYC 8057-692-1,43.219227,-50.481896,5.7477,175.451,10.834,9.919,20051208_0302m48_013,9.34,0.76,4036,2
8465,4748424754791200000,TYC 8057-384-1,43.181075,-50.475842,5.9585,168.759,10.373,9.567,20070812_0251m51_031,8.10,1.35,4036,2
8466,4748427709728699008,HIP 13357,42.968524,-50.412683,23.3859,42.776,9.913,8.278,,,,117,3
8467,2426119445170623872,HIP 2839,8.999281,-9.517962,32.6291,30.659,10.431,8.543,,,,4037,2
8468,6488373593322973056,TYC 9127-500-1,355.566293,-60.414603,3.6542,279.488,11.403,10.586,,,,3783,2
8469,1127881226795929472,TYC 4542-2384-1,152.804811,76.361920,6.9072,145.353,9.511,8.600,,,,4038,2
8470,1127881295515406080,TYC 4542-2304-1,152.807445,76.368486,6.9057,145.413,9.993,9.055,,,,4038,2
8471,6193280031230266752,HIP 65574,201.663276,-24.293659,33.6258,29.744,8.433,7.122,,,,3957,2
8472,413857551085899392,TYC 3677-657-1,19.084922,58.053102,4.9670,203.246,11.722,10.593,,,,1967,2
8473,987326223011092992,HIP 35783,110.711855,55.284191,5.1726,203.141,6.891,6.880,,,,16,18
8474,987331514411238400,TYC 3785-688-1,110.270107,55.106525,5.1919,195.005,9.676,8.999,,,,16,18
8475,987335603219669120,TYC 3785-948-1,110.606967,55.163481,5.0430,200.124,10.859,9.962,,,,16,18
8476,2109955185842224000,TYC 3105-851-1,278.200809,38.948473,9.9471,100.852,10.273,9.142,,,,4006,2
8477,1734077171562628992,TYC 517-2740-1,313.418449,3.593525,6.3606,161.656,10.398,9.298,,,,1119,2
8478,987354741594369408,TYC 3784-1010-1,109.888200,55.087690,5.0458,199.721,11.521,10.365,,,,16,18
8479,422920962871145600,TYC 3665-1674-1,3.850393,58.317767,6.1234,164.190,11.509,10.333,,,,3393,2
8480,711068875651009024,TYC 2487-1164-1,129.677643,33.616971,7.4364,135.317,10.477,9.455,,,,144,3
8481,4892534445309713024,TYC 6460-2690-1,65.766706,-26.733851,2.0497,514.120,11.836,10.914,,,,4039,2
8482,3234348864832754432,HIP 25258,81.033541,2.463022,3.3863,304.296,9.697,9.238,,,,1445,2
8483,5506847809546960384,HIP 35513,109.959182,-49.186194,7.7499,129.434,9.123,8.285,,,,3067,2
8484,5292834399547563520,HIP 37563,115.649819,-59.296767,30.7298,32.548,7.001,6.072,,,,272,3
8485,4892577429341604992,TYC 6460-2341-1,66.111205,-26.281117,2.0322,519.835,11.840,11.049,,,,4039,2
8486,987395045567038976,TYC 3785-739-1,110.075753,55.556394,4.9821,202.811,10.112,9.352,,,,16,18
8487,1910873384267357056,TYC 2755-1904-1,347.840873,32.721274,8.6399,116.185,10.001,9.041,,,,1963,2
8488,2426456892160510592,HIP 2431,7.749434,-10.084779,7.6669,132.291,6.831,6.413,,,,4029,2
8489,5755250438563735040,TYC 4875-1297-1,129.715384,-6.175692,7.5671,132.887,8.438,7.102,20071217_0832m08_087,-7.83,3.53,1055,2
8490,6085877227168216704,HIP 63009,193.664688,-48.061951,16.2508,61.888,8.702,7.646,,,,1821,2
8491,5098231183712880896,TYC 6446-412-1,51.473867,-23.611573,2.8540,359.833,11.493,10.497,,,,4040,2
8492,6367683259958150784,TYC 9319-961-1,300.932394,-74.188616,6.8053,147.827,8.740,7.936,,,,4041,2
8493,1128159059640632576,TYC 4549-1044-1,162.675114,75.614773,4.9799,202.533,11.021,9.984,,,,2450,2
8494,1325772978831105024,TYC 2584-1287-1,247.323691,33.254540,6.4050,157.036,11.599,10.441,,,,4042,2
8495,6367700371107851776,HIP 98522,300.233736,-74.012672,6.8983,145.687,6.229,4.933,,,,4041,2
8496,5240809907371373184,TYC 8962-1869-1,166.603163,-63.724081,7.8074,128.601,11.175,9.973,,,,4032,2
8497,5892772886199932032,HIP 70182,215.384096,-55.816116,7.9989,125.512,8.979,7.963,,,,4043,2
8498,6015637022774997120,HIP 77441,237.126878,-32.086690,8.3708,120.078,8.066,7.395,,,,4028,2
8499,5554821116771460992,TYC 8102-723-1,95.505602,-46.707512,5.4653,184.598,8.797,8.007,,,,4020,2
8500,2426797775124806144,TYC 5262-881-1,7.226744,-8.860154,7.6768,131.467,9.871,8.925,,,,4044,2
8501,168625398203048960,TYC 2356-1662-1,58.283095,31.096525,7.7268,130.041,11.228,9.931,,,,1998,2
8502,377146644539939712,TYC 3263-2000-1,15.845951,45.985604,10.7206,93.847,9.403,8.482,,,,127,3
8503,6752898120822251520,HIP 96566,294.470063,-28.816314,8.1666,122.832,7.889,6.855,,,,87,4
8504,1870315046018568576,TYC 2699-764-1,311.686734,35.630418,9.2726,108.335,9.068,8.212,,,,288,3
8505,168676147537622016,TYC 2356-1729-1,58.080998,31.142914,4.1130,246.802,9.445,8.437,,,,3976,2
8506,6367774175825855360,HIP 98764,300.897203,-73.754675,26.0223,38.440,9.169,7.782,,,,1578,2
8507,5098648414015471232,TYC 6446-5-1,52.227501,-23.018339,2.9469,354.140,11.895,10.854,20111003_0337m20_016,67.48,1.53,4040,2
8508,4365273539813688832,TYC 5072-405-1,255.056201,-5.153540,5.2482,193.395,10.550,9.410,20050617_1652m06_101,11.47,1.50,2851,2
8509,377244844671920896,TYC 2810-1660-1,14.232682,44.455327,11.4973,87.173,9.646,8.668,,,,4045,2
8510,377245050830350720,TYC 2810-1492-1,14.223100,44.464358,11.4428,87.656,8.782,7.960,,,,4045,2
8511,2177579514638649728,TYC 3970-399-1,321.871924,54.981906,3.3604,309.766,11.742,10.656,,,,3913,2
8512,1267970072010297984,HIP 73700,225.955345,26.038632,12.9642,78.180,7.115,6.208,,,,2940,2
8513,439191432859770624,HIP 13820,44.475603,48.878632,5.5084,183.217,8.676,8.204,,,,1,125
8514,4524841023789134208,HIP 91169,278.991345,19.883472,6.4083,157.719,8.458,7.549,,,,4046,2
8515,3542664741443467136,TYC 6099-1239-1,178.514885,-20.416754,8.7912,114.519,11.332,10.013,20060523_1202m21_053,-7.57,1.26,4047,2
8516,4893066574577014016,TYC 6467-2567-1,68.136382,-25.327556,7.1865,139.745,10.019,9.012,,,,4048,2
8517,5831699378963751296,TYC 8723-1790-1,246.384332,-59.432152,8.5993,117.585,9.783,8.872,,,,791,2
